customer_id,customer_name,gender,age,city,signup_date
4151,Customer_4151,Male,50,Pune,20-10-2019
4153,Customer_4153,Male,20,Bangalore,28-10-2022
4154,Customer_4154,Female,37,Delhi,20-06-2024
4155,Customer_4155,Male,30,Bangalore,20-07-2024
4156,Customer_4156,NULL,30,Bangalore,10-12-2018
4157,Customer_4157,NULL,65,Pune,18-10-2022
4159,Customer_4159,NULL,32,Hyderabad,04-08-2024
4161,Customer_4161,Female,29,Bangalore,16-11-2022
4163,Customer_4163,Female,43,Pune,30-09-2018
4164,Customer_4164,Female,70,Hyderabad,20-06-2021
4165,Customer_4165,Male,55,Delhi,30-12-2020
4167,Customer_4167,Male,23,Delhi,10-03-2021
4168,Customer_4168,Male,29,Delhi,04-01-2018
4171,Customer_4171,Male,27,Pune,25-11-2020
4172,Customer_4172,Female,38,Delhi,01-12-2020
4173,Customer_4173,NULL,51,Mumbai,16-08-2024
4174,Customer_4174,Female,69,Mumbai,26-01-2020
4177,Customer_4177,NULL,58,Bangalore,02-10-2024
4179,Customer_4179,NULL,22,Pune,17-02-2024
4180,Customer_4180,NULL,62,Mumbai,24-09-2021
4183,Customer_4183,Female,49,Hyderabad,04-12-2022
4184,Customer_4184,Female,23,Bangalore,17-10-2021
4185,Customer_4185,Male,59,Hyderabad,28-11-2019
4186,Customer_4186,Female,53,Delhi,12-02-2021
4187,Customer_4187,NULL,67,Delhi,07-06-2021
4190,Customer_4190,Male,63,Pune,27-12-2023
4191,Customer_4191,NULL,30,Hyderabad,07-06-2020
4192,Customer_4192,NULL,46,Mumbai,12-12-2020
4194,Customer_4194,Male,29,Delhi,26-04-2022
4195,Customer_4195,Male,24,Delhi,20-12-2020
4197,Customer_4197,Male,41,Delhi,04-11-2023
4201,Customer_4201,Male,70,Delhi,15-11-2020
4202,Customer_4202,Female,26,Mumbai,08-05-2018
4203,Customer_4203,Female,66,Hyderabad,22-06-2022
4205,Customer_4205,NULL,54,Hyderabad,14-04-2022
4208,Customer_4208,Female,31,Pune,30-10-2022
4209,Customer_4209,Male,37,Delhi,01-02-2019
4210,Customer_4210,Female,31,Pune,21-11-2020
4212,Customer_4212,Male,64,Bangalore,25-05-2022
4214,Customer_4214,Female,23,Pune,30-01-2021
4216,Customer_4216,NULL,28,Pune,02-09-2023
4219,Customer_4219,NULL,43,Bangalore,22-10-2019
4220,Customer_4220,NULL,65,Bangalore,01-05-2019
4222,Customer_4222,NULL,57,Hyderabad,06-02-2022
4224,Customer_4224,NULL,32,Delhi,28-04-2021
4228,Customer_4228,Male,29,Mumbai,07-05-2024
4232,Customer_4232,Male,46,Hyderabad,01-07-2024
4234,Customer_4234,NULL,22,Hyderabad,14-04-2023
4236,Customer_4236,NULL,59,Bangalore,13-12-2022
4241,Customer_4241,NULL,19,Hyderabad,06-03-2018
4242,Customer_4242,Male,46,Pune,28-09-2021
4243,Customer_4243,Female,31,Pune,28-10-2018
4246,Customer_4246,NULL,29,Hyderabad,12-04-2021
4247,Customer_4247,Female,38,Hyderabad,23-02-2018
4248,Customer_4248,Female,45,Bangalore,02-06-2020
4249,Customer_4249,Female,31,Delhi,19-03-2023
4251,Customer_4251,Female,23,Hyderabad,01-11-2024
4253,Customer_4253,Female,43,Hyderabad,27-02-2018
4254,Customer_4254,Male,40,Delhi,10-11-2022
4257,Customer_4257,NULL,56,Pune,08-04-2023
4258,Customer_4258,Male,60,Pune,19-02-2023
4260,Customer_4260,NULL,46,Delhi,08-07-2023
4262,Customer_4262,Male,21,Delhi,09-09-2021
4264,Customer_4264,NULL,70,Pune,31-10-2023
4266,Customer_4266,Female,29,Mumbai,27-02-2022
4270,Customer_4270,Male,40,Pune,12-11-2020
4272,Customer_4272,Male,67,Pune,15-10-2020
4277,Customer_4277,Male,58,Delhi,25-03-2024
4278,Customer_4278,NULL,34,Bangalore,29-03-2024
4279,Customer_4279,NULL,25,Hyderabad,09-05-2020
4280,Customer_4280,Female,43,Pune,14-03-2018
4281,Customer_4281,NULL,43,Bangalore,11-08-2020
4285,Customer_4285,Female,41,Delhi,11-10-2019
4286,Customer_4286,Male,44,Hyderabad,13-10-2022
4287,Customer_4287,Male,64,Delhi,05-02-2023
4291,Customer_4291,Female,23,Pune,30-03-2023
4292,Customer_4292,NULL,35,Hyderabad,05-08-2021
4293,Customer_4293,Male,39,Delhi,08-05-2023
4295,Customer_4295,Male,29,Hyderabad,03-10-2022
4297,Customer_4297,Female,32,Pune,07-03-2023
4298,Customer_4298,Male,23,Pune,26-09-2022
4301,Customer_4301,NULL,18,Pune,23-01-2021
4302,Customer_4302,Female,19,Hyderabad,24-12-2023
4303,Customer_4303,Female,54,Delhi,25-11-2023
4305,Customer_4305,NULL,36,Mumbai,13-06-2020
4306,Customer_4306,Male,46,Mumbai,13-01-2018
4307,Customer_4307,Male,50,Mumbai,14-12-2018
4308,Customer_4308,Male,42,Hyderabad,08-07-2021
4309,Customer_4309,Male,58,Pune,03-01-2023
4311,Customer_4311,Male,24,Mumbai,24-07-2023
4312,Customer_4312,Female,48,Mumbai,17-07-2020
4313,Customer_4313,Female,50,Hyderabad,20-09-2022
4315,Customer_4315,Female,60,Delhi,19-02-2019
4316,Customer_4316,Female,31,Hyderabad,11-07-2019
4317,Customer_4317,Male,45,Delhi,11-06-2018
4318,Customer_4318,NULL,27,Pune,10-03-2019
4319,Customer_4319,NULL,29,Mumbai,13-12-2022
4320,Customer_4320,Female,44,Mumbai,25-12-2022
4321,Customer_4321,NULL,48,Hyderabad,25-07-2020
4322,Customer_4322,Male,34,Hyderabad,30-03-2023
4323,Customer_4323,NULL,33,Pune,21-06-2022
4325,Customer_4325,NULL,31,Bangalore,14-11-2021
4326,Customer_4326,Female,54,Mumbai,26-06-2021
4327,Customer_4327,Male,24,Bangalore,27-09-2019
4328,Customer_4328,Male,32,Delhi,13-09-2021
4329,Customer_4329,Female,47,Pune,24-08-2023
4330,Customer_4330,Male,37,Bangalore,09-04-2018
4335,Customer_4335,NULL,49,Delhi,01-04-2021
4338,Customer_4338,Female,32,Hyderabad,03-12-2020
4339,Customer_4339,Female,43,Pune,30-09-2022
4340,Customer_4340,Male,28,Hyderabad,23-05-2023
4341,Customer_4341,NULL,54,Mumbai,08-04-2024
4342,Customer_4342,Female,28,Delhi,21-04-2022
4344,Customer_4344,Male,63,Mumbai,16-10-2020
4345,Customer_4345,Female,37,Delhi,18-06-2023
4346,Customer_4346,Male,32,Mumbai,01-11-2023
4348,Customer_4348,Female,44,Mumbai,11-12-2023
4353,Customer_4353,Female,68,Hyderabad,07-12-2018
4354,Customer_4354,Female,58,Bangalore,06-11-2018
4355,Customer_4355,Female,66,Bangalore,13-07-2018
4356,Customer_4356,Female,20,Bangalore,14-10-2020
4357,Customer_4357,Male,58,Delhi,04-05-2022
4358,Customer_4358,NULL,19,Hyderabad,25-05-2019
4359,Customer_4359,Female,54,Pune,28-12-2019
4362,Customer_4362,Female,40,Hyderabad,02-02-2021
4363,Customer_4363,Male,38,Pune,09-02-2019
4366,Customer_4366,NULL,63,Mumbai,24-02-2022
4368,Customer_4368,NULL,36,Bangalore,17-07-2022
4369,Customer_4369,NULL,49,Mumbai,09-06-2023
4370,Customer_4370,Male,21,Hyderabad,16-10-2021
4372,Customer_4372,Female,33,Pune,08-08-2024
4373,Customer_4373,Male,19,Hyderabad,21-02-2018
4374,Customer_4374,Female,46,Pune,30-05-2018
4375,Customer_4375,Male,61,Pune,22-02-2022
4376,Customer_4376,NULL,68,Bangalore,25-05-2023
4379,Customer_4379,Female,28,Delhi,27-01-2024
4383,Customer_4383,NULL,40,Delhi,13-08-2020
4384,Customer_4384,NULL,50,Mumbai,28-05-2019
4387,Customer_4387,Male,20,Delhi,25-02-2023
4388,Customer_4388,Male,31,Bangalore,01-08-2018
4390,Customer_4390,Female,45,Delhi,18-09-2022
4396,Customer_4396,Male,29,Mumbai,27-10-2019
4397,Customer_4397,Male,32,Pune,18-02-2022
4398,Customer_4398,NULL,22,Delhi,01-02-2018
4399,Customer_4399,Male,33,Mumbai,09-02-2018
4400,Customer_4400,Male,31,Bangalore,24-08-2023
4401,Customer_4401,Male,26,Bangalore,23-01-2021
4402,Customer_4402,NULL,63,Hyderabad,03-09-2019
4403,Customer_4403,Female,33,Mumbai,24-06-2022
4404,Customer_4404,Female,19,Delhi,31-08-2018
4405,Customer_4405,NULL,43,Hyderabad,29-07-2022
4406,Customer_4406,Female,20,Delhi,22-09-2018
4410,Customer_4410,Male,55,Hyderabad,05-11-2019
4414,Customer_4414,NULL,43,Mumbai,02-03-2021
4415,Customer_4415,Female,48,Bangalore,10-12-2019
4416,Customer_4416,NULL,24,Bangalore,21-02-2020
4417,Customer_4417,Male,31,Mumbai,03-01-2024
4418,Customer_4418,Male,62,Mumbai,09-08-2022
4419,Customer_4419,Male,28,Mumbai,04-07-2018
4429,Customer_4429,Male,47,Hyderabad,08-12-2019
4430,Customer_4430,Female,25,Mumbai,05-09-2022
4432,Customer_4432,NULL,48,Delhi,17-08-2021
4433,Customer_4433,Male,31,Mumbai,24-11-2018
4437,Customer_4437,NULL,38,Bangalore,01-01-2020
4440,Customer_4440,Male,64,Mumbai,19-05-2021
4442,Customer_4442,Male,67,Bangalore,28-09-2021
4443,Customer_4443,Male,19,Delhi,21-07-2019
4444,Customer_4444,Female,26,Hyderabad,07-05-2024
4446,Customer_4446,Female,69,Pune,04-05-2018
4449,Customer_4449,NULL,67,Bangalore,07-03-2024
4450,Customer_4450,Female,19,Delhi,14-03-2024
4452,Customer_4452,Female,21,Delhi,21-04-2018
4454,Customer_4454,NULL,69,Bangalore,08-09-2021
4456,Customer_4456,NULL,47,Bangalore,19-12-2023
4459,Customer_4459,Male,18,Delhi,20-04-2024
4461,Customer_4461,Male,42,Delhi,10-02-2024
4462,Customer_4462,Male,36,Bangalore,03-07-2022
4463,Customer_4463,Female,68,Pune,01-08-2022
4467,Customer_4467,Female,28,Delhi,22-11-2018
4468,Customer_4468,Male,30,Mumbai,20-02-2024
4469,Customer_4469,NULL,62,Bangalore,25-07-2021
4470,Customer_4470,NULL,44,Pune,24-08-2024
4473,Customer_4473,Male,18,Pune,26-04-2022
4475,Customer_4475,Female,25,Bangalore,18-11-2023
4477,Customer_4477,NULL,33,Bangalore,12-07-2021
4478,Customer_4478,Female,34,Delhi,14-01-2024
4480,Customer_4480,NULL,52,Pune,16-01-2024
4482,Customer_4482,Male,65,Pune,29-11-2022
4484,Customer_4484,Female,31,Hyderabad,20-07-2024
4485,Customer_4485,Male,63,Delhi,23-02-2022
4486,Customer_4486,NULL,55,Delhi,17-10-2021
4487,Customer_4487,Female,44,Bangalore,10-08-2018
4488,Customer_4488,Male,21,Pune,15-02-2023
4489,Customer_4489,Male,58,Bangalore,08-03-2020
4490,Customer_4490,Female,21,Delhi,19-02-2023
4491,Customer_4491,Female,36,Hyderabad,11-07-2020
4493,Customer_4493,Female,24,Bangalore,14-02-2022
4494,Customer_4494,Female,25,Hyderabad,01-03-2024
4497,Customer_4497,NULL,55,Bangalore,21-07-2021
4499,Customer_4499,NULL,35,Hyderabad,08-01-2019
4500,Customer_4500,NULL,60,Delhi,29-08-2024
4501,Customer_4501,Male,29,Pune,12-08-2024
4502,Customer_4502,Female,30,Bangalore,08-05-2022
4503,Customer_4503,Male,19,Mumbai,04-06-2020
4504,Customer_4504,Female,23,Delhi,16-08-2021
4505,Customer_4505,NULL,33,Pune,02-05-2020
4508,Customer_4508,NULL,27,Bangalore,02-09-2020
4510,Customer_4510,Male,37,Hyderabad,10-04-2020
4512,Customer_4512,Male,52,Delhi,19-02-2018
4517,Customer_4517,Male,19,Bangalore,06-09-2023
4521,Customer_4521,NULL,53,Bangalore,08-07-2020
4522,Customer_4522,NULL,46,Pune,17-11-2019
4523,Customer_4523,NULL,54,Bangalore,13-08-2024
4528,Customer_4528,Male,62,Bangalore,19-04-2024
4531,Customer_4531,Female,52,Pune,04-06-2021
4532,Customer_4532,NULL,42,Mumbai,20-04-2020
4533,Customer_4533,NULL,70,Hyderabad,19-03-2024
4535,Customer_4535,Female,35,Pune,06-06-2020
4536,Customer_4536,NULL,45,Delhi,11-04-2022
4537,Customer_4537,NULL,34,Hyderabad,27-06-2020
4538,Customer_4538,Male,65,Bangalore,07-02-2024
4540,Customer_4540,Male,26,Mumbai,18-04-2022
4542,Customer_4542,NULL,66,Mumbai,02-12-2021
4543,Customer_4543,NULL,27,Mumbai,11-10-2024
4544,Customer_4544,Male,53,Pune,29-04-2020
4545,Customer_4545,NULL,25,Delhi,10-05-2023
4546,Customer_4546,Female,60,Delhi,01-01-2019
4548,Customer_4548,Female,32,Delhi,18-11-2022
4549,Customer_4549,NULL,47,Pune,17-03-2024
4551,Customer_4551,Male,43,Pune,28-01-2022
4552,Customer_4552,NULL,22,Pune,01-07-2024
4553,Customer_4553,Male,21,Pune,19-08-2023
4554,Customer_4554,NULL,35,Mumbai,09-02-2024
4555,Customer_4555,NULL,36,Mumbai,13-12-2020
4556,Customer_4556,Female,23,Bangalore,06-02-2023
4557,Customer_4557,Male,70,Hyderabad,05-09-2022
4559,Customer_4559,NULL,52,Mumbai,07-12-2019
4565,Customer_4565,Male,35,Bangalore,29-03-2021
4566,Customer_4566,Female,39,Mumbai,23-01-2023
4567,Customer_4567,NULL,67,Mumbai,23-02-2023
4568,Customer_4568,NULL,68,Mumbai,28-07-2023
4570,Customer_4570,NULL,63,Hyderabad,20-05-2018
4573,Customer_4573,Female,48,Hyderabad,08-11-2023
4574,Customer_4574,Female,42,Mumbai,28-09-2022
4576,Customer_4576,Female,26,Delhi,29-07-2020
4579,Customer_4579,NULL,31,Bangalore,22-05-2019
4580,Customer_4580,Male,56,Bangalore,11-01-2021
4581,Customer_4581,Male,56,Delhi,05-04-2020
4583,Customer_4583,Male,67,Delhi,15-04-2018
4586,Customer_4586,Male,18,Mumbai,28-03-2020
4591,Customer_4591,NULL,29,Delhi,17-02-2022
4592,Customer_4592,Female,52,Mumbai,15-06-2022
4594,Customer_4594,Male,52,Bangalore,16-06-2018
4595,Customer_4595,NULL,25,Pune,18-04-2019
4596,Customer_4596,NULL,36,Bangalore,21-11-2020
4598,Customer_4598,Male,67,Bangalore,24-01-2018
4599,Customer_4599,Female,35,Hyderabad,29-09-2023
4600,Customer_4600,NULL,59,Pune,30-10-2018
4601,Customer_4601,NULL,41,Hyderabad,18-05-2022
4602,Customer_4602,Male,59,Mumbai,02-07-2019
4603,Customer_4603,Female,48,Pune,25-02-2023
4604,Customer_4604,Female,69,Hyderabad,14-11-2018
4605,Customer_4605,Female,37,Delhi,18-02-2020
4607,Customer_4607,Female,20,Hyderabad,12-11-2019
4608,Customer_4608,Male,62,Mumbai,12-06-2019
4609,Customer_4609,NULL,37,Hyderabad,14-11-2019
4612,Customer_4612,Female,67,Hyderabad,13-09-2023
4613,Customer_4613,Male,65,Delhi,10-09-2023
4614,Customer_4614,Female,55,Pune,02-11-2020
4617,Customer_4617,Female,70,Bangalore,04-02-2021
4618,Customer_4618,Female,24,Bangalore,18-06-2018
4621,Customer_4621,NULL,36,Pune,19-02-2020
4624,Customer_4624,NULL,27,Bangalore,09-02-2018
4627,Customer_4627,NULL,59,Mumbai,26-07-2024
4630,Customer_4630,Male,47,Mumbai,10-09-2019
4631,Customer_4631,Female,50,Delhi,01-11-2021
4632,Customer_4632,NULL,57,Pune,19-10-2023
4633,Customer_4633,NULL,57,Pune,03-01-2021
4634,Customer_4634,Female,25,Bangalore,10-03-2018
4635,Customer_4635,Male,45,Bangalore,20-10-2020
4636,Customer_4636,NULL,69,Mumbai,25-12-2019
4637,Customer_4637,Female,61,Mumbai,20-06-2018
4638,Customer_4638,Male,69,Bangalore,27-09-2023
4639,Customer_4639,Female,59,Bangalore,06-07-2019
4640,Customer_4640,Male,31,Pune,17-11-2023
4641,Customer_4641,NULL,24,Hyderabad,01-01-2023
4642,Customer_4642,Male,67,Pune,18-08-2018
4644,Customer_4644,Male,51,Pune,26-09-2023
4645,Customer_4645,NULL,48,Pune,09-10-2020
4647,Customer_4647,Male,48,Pune,03-08-2022
4649,Customer_4649,Male,46,Hyderabad,30-04-2024
4653,Customer_4653,Male,44,Mumbai,23-11-2019
4654,Customer_4654,Female,61,Delhi,08-05-2019
4655,Customer_4655,NULL,50,Bangalore,10-08-2020
4658,Customer_4658,Female,24,Mumbai,31-01-2020
4660,Customer_4660,Female,28,Delhi,31-03-2024
4661,Customer_4661,Male,29,Delhi,22-04-2018
4663,Customer_4663,NULL,21,Mumbai,06-09-2022
4664,Customer_4664,Female,26,Mumbai,30-07-2020
4669,Customer_4669,NULL,50,Hyderabad,02-08-2018
4670,Customer_4670,Male,46,Hyderabad,07-08-2023
4672,Customer_4672,Male,23,Delhi,05-04-2024
4675,Customer_4675,Female,53,Hyderabad,25-09-2024
4676,Customer_4676,NULL,67,Bangalore,02-02-2021
4678,Customer_4678,NULL,24,Delhi,25-10-2018
4679,Customer_4679,NULL,40,Bangalore,22-01-2019
4680,Customer_4680,Female,53,Bangalore,07-06-2018
4681,Customer_4681,NULL,61,Mumbai,12-02-2020
4682,Customer_4682,Male,66,Mumbai,21-05-2018
4684,Customer_4684,Female,33,Delhi,15-09-2019
4685,Customer_4685,Female,64,Delhi,17-03-2023
4687,Customer_4687,Male,61,Hyderabad,15-09-2022
4691,Customer_4691,Male,42,Bangalore,04-11-2019
4692,Customer_4692,Female,42,Hyderabad,20-06-2020
4693,Customer_4693,Female,47,Bangalore,06-03-2018
4694,Customer_4694,Female,29,Delhi,24-02-2020
4696,Customer_4696,Male,43,Mumbai,19-06-2020
4698,Customer_4698,Male,39,Mumbai,14-03-2024
4699,Customer_4699,Female,68,Delhi,23-08-2018
4700,Customer_4700,NULL,40,Hyderabad,31-07-2021
4703,Customer_4703,Male,48,Bangalore,22-02-2023
4704,Customer_4704,Female,56,Mumbai,17-04-2021
4705,Customer_4705,NULL,48,Bangalore,02-05-2023
4706,Customer_4706,Female,21,Pune,06-10-2019
4707,Customer_4707,Female,29,Hyderabad,12-07-2023
4711,Customer_4711,Female,55,Bangalore,05-03-2024
4715,Customer_4715,Male,55,Hyderabad,11-05-2021
4719,Customer_4719,Female,43,Delhi,25-01-2022
4720,Customer_4720,Male,30,Pune,19-09-2021
4721,Customer_4721,Female,43,Bangalore,08-02-2021
4722,Customer_4722,NULL,21,Pune,14-03-2018
4723,Customer_4723,NULL,43,Mumbai,16-01-2020
4724,Customer_4724,Female,55,Pune,27-04-2019
4728,Customer_4728,Female,42,Bangalore,16-10-2019
4729,Customer_4729,Male,52,Pune,06-09-2018
4731,Customer_4731,Male,50,Mumbai,13-03-2018
4732,Customer_4732,Female,30,Mumbai,08-08-2019
4735,Customer_4735,Female,28,Pune,06-11-2020
4736,Customer_4736,Male,26,Bangalore,21-01-2021
4737,Customer_4737,Female,63,Pune,25-06-2021
4738,Customer_4738,Male,69,Mumbai,28-05-2019
4740,Customer_4740,Female,22,Delhi,01-09-2019
4741,Customer_4741,NULL,28,Mumbai,25-01-2018
4743,Customer_4743,Male,57,Bangalore,10-05-2022
4744,Customer_4744,Female,22,Bangalore,30-03-2020
4745,Customer_4745,Female,46,Bangalore,19-10-2019
4746,Customer_4746,Female,63,Bangalore,15-04-2024
4748,Customer_4748,NULL,40,Bangalore,17-11-2019
4749,Customer_4749,NULL,61,Delhi,12-03-2020
4750,Customer_4750,Female,18,Mumbai,11-07-2023
4751,Customer_4751,NULL,20,Mumbai,20-04-2021
4755,Customer_4755,Female,49,Pune,17-02-2021
4756,Customer_4756,Male,33,Delhi,27-10-2023
4757,Customer_4757,Male,68,Hyderabad,01-06-2024
4760,Customer_4760,Female,54,Pune,13-07-2022
4761,Customer_4761,Male,24,Hyderabad,14-06-2021
4766,Customer_4766,Female,36,Mumbai,29-03-2024
4768,Customer_4768,Female,18,Hyderabad,24-06-2018
4769,Customer_4769,Female,30,Hyderabad,11-10-2018
4770,Customer_4770,Male,64,Pune,31-01-2024
4772,Customer_4772,Female,41,Hyderabad,10-12-2021
4773,Customer_4773,Male,51,Mumbai,15-06-2024
4774,Customer_4774,Female,69,Hyderabad,22-06-2019
4777,Customer_4777,Female,43,Delhi,24-01-2024
4779,Customer_4779,Male,50,Pune,21-10-2023
4781,Customer_4781,Male,20,Delhi,11-07-2024
4782,Customer_4782,Female,40,Mumbai,20-01-2018
4783,Customer_4783,Male,46,Mumbai,27-09-2024
4785,Customer_4785,Male,58,Mumbai,28-02-2019
4786,Customer_4786,Female,42,Mumbai,21-06-2023
4787,Customer_4787,NULL,62,Pune,03-12-2023
4788,Customer_4788,Female,38,Mumbai,15-08-2019
4789,Customer_4789,Male,56,Pune,28-03-2024
4794,Customer_4794,Female,41,Pune,20-11-2019
4795,Customer_4795,Male,48,Delhi,17-10-2019
4796,Customer_4796,NULL,26,Hyderabad,24-02-2020
4797,Customer_4797,NULL,28,Bangalore,26-02-2023
4798,Customer_4798,NULL,22,Pune,01-07-2021
4800,Customer_4800,Male,64,Mumbai,15-12-2018
4801,Customer_4801,Male,46,Bangalore,24-01-2020
4802,Customer_4802,Male,31,Delhi,01-08-2020
4803,Customer_4803,Female,66,Delhi,12-12-2022
4804,Customer_4804,Male,27,Mumbai,24-08-2019
4805,Customer_4805,Female,33,Bangalore,05-03-2023
4806,Customer_4806,NULL,38,Bangalore,14-06-2019
4809,Customer_4809,NULL,70,Hyderabad,06-04-2020
4812,Customer_4812,Male,35,Delhi,31-08-2024
4814,Customer_4814,Female,33,Bangalore,08-09-2024
4816,Customer_4816,NULL,42,Delhi,16-12-2019
4818,Customer_4818,Male,46,Pune,11-08-2022
4819,Customer_4819,Female,59,Hyderabad,16-03-2020
4821,Customer_4821,Female,65,Hyderabad,09-05-2024
4822,Customer_4822,Female,28,Bangalore,08-11-2020
4823,Customer_4823,NULL,41,Bangalore,04-09-2021
4824,Customer_4824,Male,61,Mumbai,16-08-2024
4825,Customer_4825,Female,56,Hyderabad,28-01-2018
4826,Customer_4826,Male,32,Delhi,04-05-2018
4827,Customer_4827,Female,24,Delhi,24-01-2024
4828,Customer_4828,NULL,62,Delhi,18-06-2021
4829,Customer_4829,Female,23,Mumbai,08-01-2023
4831,Customer_4831,Male,39,Delhi,13-07-2023
4832,Customer_4832,NULL,59,Bangalore,05-10-2023
4834,Customer_4834,NULL,21,Delhi,05-09-2022
4835,Customer_4835,Male,59,Pune,28-05-2022
4836,Customer_4836,NULL,25,Mumbai,12-05-2022
4837,Customer_4837,Female,67,Mumbai,03-03-2023
4838,Customer_4838,NULL,59,Bangalore,18-03-2018
4840,Customer_4840,NULL,28,Hyderabad,28-01-2023
4843,Customer_4843,NULL,70,Bangalore,29-03-2022
4845,Customer_4845,NULL,25,Delhi,13-11-2020
4847,Customer_4847,Male,33,Mumbai,15-11-2018
4854,Customer_4854,Female,33,Bangalore,24-09-2022
4855,Customer_4855,Female,26,Delhi,05-10-2019
4856,Customer_4856,NULL,55,Hyderabad,30-11-2019
4859,Customer_4859,Female,50,Mumbai,20-04-2023
4860,Customer_4860,NULL,21,Mumbai,27-07-2018
4862,Customer_4862,Male,55,Bangalore,07-04-2021
4863,Customer_4863,NULL,19,Bangalore,12-05-2022
4864,Customer_4864,Female,24,Delhi,21-10-2023
4865,Customer_4865,NULL,53,Pune,21-12-2018
4866,Customer_4866,Male,31,Mumbai,26-09-2019
4867,Customer_4867,Female,60,Pune,11-11-2019
4868,Customer_4868,NULL,22,Hyderabad,12-03-2023
4869,Customer_4869,Female,50,Hyderabad,01-09-2022
4870,Customer_4870,Female,58,Pune,12-07-2019
4872,Customer_4872,NULL,26,Mumbai,04-02-2019
4874,Customer_4874,Male,44,Pune,26-02-2019
4876,Customer_4876,Male,61,Pune,28-11-2020
4877,Customer_4877,Male,20,Delhi,18-06-2024
4879,Customer_4879,NULL,36,Pune,28-04-2024
4881,Customer_4881,Female,67,Bangalore,25-08-2023
4882,Customer_4882,NULL,41,Mumbai,17-03-2024
4883,Customer_4883,Male,63,Bangalore,09-01-2018
4884,Customer_4884,Female,20,Delhi,30-08-2021
4885,Customer_4885,Female,49,Pune,05-03-2020
4886,Customer_4886,Female,40,Pune,28-03-2024
4887,Customer_4887,Female,20,Bangalore,24-06-2023
4888,Customer_4888,Female,26,Mumbai,03-05-2019
4890,Customer_4890,NULL,57,Hyderabad,04-06-2021
4891,Customer_4891,Male,24,Hyderabad,31-08-2021
4892,Customer_4892,Female,64,Mumbai,10-08-2024
4893,Customer_4893,Male,55,Hyderabad,15-11-2019
4894,Customer_4894,Male,28,Hyderabad,26-03-2024
4895,Customer_4895,NULL,56,Delhi,19-04-2022
4899,Customer_4899,Male,27,Mumbai,20-06-2023
4901,Customer_4901,Male,63,Bangalore,02-10-2020
4902,Customer_4902,Female,64,Pune,13-01-2018
4903,Customer_4903,NULL,39,Delhi,18-09-2018
4905,Customer_4905,Female,61,Hyderabad,13-12-2020
4906,Customer_4906,Male,56,Hyderabad,03-04-2023
4907,Customer_4907,Female,62,Mumbai,30-03-2018
4908,Customer_4908,NULL,40,Hyderabad,14-02-2023
4911,Customer_4911,Female,59,Bangalore,20-04-2020
4914,Customer_4914,Male,28,Hyderabad,05-12-2020
4915,Customer_4915,NULL,50,Pune,06-11-2019
4916,Customer_4916,Male,64,Hyderabad,30-01-2019
4917,Customer_4917,NULL,22,Bangalore,04-03-2019
4918,Customer_4918,Female,56,Bangalore,23-08-2024
4919,Customer_4919,Male,26,Pune,06-06-2021
4920,Customer_4920,Male,60,Bangalore,13-11-2019
4921,Customer_4921,NULL,33,Pune,05-06-2023
4922,Customer_4922,NULL,60,Pune,18-02-2019
4924,Customer_4924,Male,25,Delhi,01-10-2024
4927,Customer_4927,NULL,62,Bangalore,05-09-2019
4929,Customer_4929,Male,61,Bangalore,17-08-2019
4930,Customer_4930,Male,27,Bangalore,23-07-2022
4987,Customer_4987,Female,25,Hyderabad,06-08-2022
4990,Customer_4990,NULL,28,Delhi,18-02-2024
4992,Customer_4992,NULL,59,Hyderabad,08-09-2018
4993,Customer_4993,Female,59,Mumbai,03-04-2024
4994,Customer_4994,Male,18,Hyderabad,20-10-2020
4995,Customer_4995,NULL,26,Mumbai,25-04-2019
4997,Customer_4997,Male,35,Hyderabad,06-05-2020
5000,Customer_5000,Male,35,Hyderabad,21-10-2021
12,Customer_12,Female,69,Unknown,22-09-2022
17,Customer_17,Female,63,Unknown,11-03-2018
19,Customer_19,Female,54,Unknown,28-08-2024
26,Customer_26,Female,64,Unknown,10-07-2019
27,Customer_27,NULL,50,Unknown,19-04-2024
29,Customer_29,Male,50,Unknown,08-06-2021
31,Customer_31,Female,55,Unknown,21-12-2018
35,Customer_35,Male,49,Unknown,20-11-2018
39,Customer_39,Male,48,Unknown,13-01-2021
43,Customer_43,Male,30,Unknown,31-12-2018
45,Customer_45,Female,54,Unknown,19-12-2023
60,Customer_60,Male,21,Unknown,26-03-2021
68,Customer_68,Male,24,Unknown,13-10-2018
69,Customer_69,NULL,20,Unknown,11-04-2018
70,Customer_70,NULL,48,Unknown,09-09-2019
74,Customer_74,Female,18,Unknown,09-02-2019
77,Customer_77,Female,46,Unknown,20-04-2021
79,Customer_79,NULL,36,Unknown,06-01-2019
80,Customer_80,NULL,68,Unknown,06-11-2020
83,Customer_83,Male,30,Unknown,14-05-2024
84,Customer_84,NULL,58,Unknown,19-12-2020
93,Customer_93,Female,21,Unknown,24-02-2021
95,Customer_95,Female,65,Unknown,13-07-2023
96,Customer_96,Female,69,Unknown,27-07-2024
99,Customer_99,Female,34,Unknown,18-01-2018
101,Customer_101,Male,53,Unknown,27-08-2018
104,Customer_104,Male,66,Unknown,19-06-2022
108,Customer_108,Female,58,Unknown,05-04-2022
111,Customer_111,Female,41,Unknown,27-04-2022
